0,0.0,0.384615384615
1,0.0769230769231,0.384615384615
1,0.230769230769,0.153846153846
1,0.230769230769,0.0769230769231
1,0.153846153846,0.0769230769231
1,0.230769230769,0.0769230769231
0,0.0,0.230769230769
1,0.0769230769231,0.384615384615
1,0.153846153846,0.0769230769231
1,0.153846153846,0.0769230769231
2,0.0769230769231,0.0769230769231
2,0.153846153846,0.0
2,0.461538461538,0.0
0,0.0,0.272727272727
1,0.181818181818,0.0
1,0.181818181818,0.454545454545
1,0.181818181818,0.0
2,0.0909090909091,0.0
1,0.181818181818,0.0909090909091
2,0.181818181818,0.0
1,0.272727272727,0.0
0,0.0,0.0909090909091
0,0.0,0.363636363636
1,0.0909090909091,0.0909090909091
0,0.0,0.157894736842
1,0.157894736842,0.210526315789
1,0.105263157895,0.368421052632
1,0.157894736842,0.105263157895
0,0.0,0.157894736842
2,0.105263157895,0.157894736842
2,0.157894736842,0.157894736842
2,0.210526315789,0.157894736842
2,0.473684210526,0.157894736842
2,0.0526315789474,0.263157894737
2,0.105263157895,0.210526315789
2,0.0526315789474,0.0526315789474
3,0.263157894737,0.157894736842
3,0.105263157895,0.105263157895
3,0.105263157895,0.210526315789
3,0.105263157895,0.0
3,0.210526315789,0.0526315789474
3,0.210526315789,0.0526315789474
3,0.157894736842,0.0
0,0.0,0.3125
1,0.1875,0.375
1,0.25,0.25
1,0.25,0.25
1,0.1875,0.1875
1,0.25,0.0625
0,0.0,0.1875
1,0.5,0.0
0,0.0,0.125
0,0.0,0.0625
1,0.125,0.25
0,0.0,0.125
1,0.125,0.1875
2,0.1875,0.1875
2,0.3125,0.125
2,0.375,0.0625
0,0.0,0.285714285714
1,0.0952380952381,0.142857142857
1,0.142857142857,0.238095238095
1,0.142857142857,0.047619047619
1,0.0952380952381,0.142857142857
1,0.0952380952381,0.047619047619
1,0.047619047619,0.047619047619
0,0.0,0.142857142857
1,0.0952380952381,0.142857142857
0,0.0,0.190476190476
1,0.047619047619,0.0952380952381
1,0.047619047619,0.0952380952381
0,0.0,0.0952380952381
2,0.0952380952381,0.047619047619
2,0.238095238095,0.142857142857
2,0.190476190476,0.0
2,0.142857142857,0.047619047619
2,0.0952380952381,0.0
2,0.190476190476,0.0
2,0.0952380952381,0.0
2,0.0952380952381,0.0
0,0.0,0.333333333333
1,0.166666666667,0.25
1,0.25,0.25
1,0.25,0.0833333333333
1,0.25,0.0833333333333
0,0.0,0.583333333333
1,0.166666666667,0.0833333333333
1,0.166666666667,0.166666666667
1,0.666666666667,0.166666666667
1,0.333333333333,0.0833333333333
0,0.0,0.333333333333
2,0.166666666667,0.0
0,0.0,0.636363636364
1,0.0909090909091,0.181818181818
1,0.0909090909091,0.363636363636
1,0.0909090909091,0.181818181818
1,0.0909090909091,0.0
1,0.0909090909091,0.181818181818
1,0.0909090909091,0.181818181818
1,0.363636363636,0.0909090909091
2,0.272727272727,0.0
2,0.181818181818,0.0
2,0.454545454545,0.0
0,0.0,0.315789473684
1,0.0526315789474,0.421052631579
1,0.105263157895,0.263157894737
1,0.368421052632,0.263157894737
1,0.526315789474,0.157894736842
1,0.526315789474,0.105263157895
1,0.578947368421,0.105263157895
0,0.0,0.263157894737
1,0.105263157895,0.263157894737
0,0.0,0.210526315789
0,0.0,0.368421052632
1,0.157894736842,0.0
1,0.210526315789,0.0526315789474
1,0.526315789474,0.0526315789474
0,0.0,0.315789473684
0,0.0,0.105263157895
0,0.0,0.0526315789474
2,0.157894736842,0.263157894737
2,0.263157894737,0.0
0,0.0,0.185185185185
1,0.037037037037,0.0740740740741
1,0.037037037037,0.111111111111
1,0.0740740740741,0.037037037037
1,0.0740740740741,0.037037037037
1,0.185185185185,0.148148148148
0,0.0,0.111111111111
0,0.0,0.037037037037
1,0.037037037037,0.037037037037
2,0.0740740740741,0.111111111111
2,0.037037037037,0.0740740740741
2,0.037037037037,0.037037037037
2,0.185185185185,0.0
3,0.037037037037,0.037037037037
3,0.037037037037,0.148148148148
3,0.037037037037,0.0
2,0.148148148148,0.037037037037
2,0.111111111111,0.037037037037
2,0.0740740740741,0.037037037037
2,0.111111111111,0.037037037037
3,0.037037037037,0.222222222222
3,0.0740740740741,0.148148148148
4,0.0740740740741,0.037037037037
4,0.0740740740741,0.0740740740741
4,0.037037037037,0.037037037037
3,0.148148148148,0.0
4,0.0740740740741,0.0
0,0.0,0.230769230769
1,0.230769230769,0.0769230769231
1,0.0769230769231,0.0769230769231
1,0.153846153846,0.153846153846
0,0.0,0.153846153846
1,0.0769230769231,0.153846153846
0,0.0,0.153846153846
1,0.0769230769231,0.153846153846
2,0.153846153846,0.0
2,0.230769230769,0.230769230769
2,0.230769230769,0.0769230769231
3,0.0769230769231,0.0769230769231
3,0.230769230769,0.0
0,0.0,0.25
1,0.25,0.166666666667
1,0.0833333333333,0.0833333333333
1,0.166666666667,0.166666666667
0,0.0,0.166666666667
1,0.0833333333333,0.25
0,0.0,0.166666666667
1,0.0833333333333,0.25
2,0.166666666667,0.0
2,0.5,0.0
2,0.25,0.0833333333333
2,0.0833333333333,0.0833333333333
0,0.0,0.285714285714
1,0.142857142857,0.142857142857
1,0.428571428571,0.142857142857
2,0.142857142857,0.0
0,0.0,0.142857142857
0,0.0,0.142857142857
2,0.142857142857,0.0
0,0.0,0.357142857143
1,0.0714285714286,0.0714285714286
1,0.142857142857,0.0714285714286
1,0.142857142857,0.142857142857
1,0.0714285714286,0.0714285714286
1,0.142857142857,0.142857142857
0,0.0,0.357142857143
1,0.0714285714286,0.142857142857
1,0.0714285714286,0.0714285714286
1,0.0714285714286,0.0714285714286
2,0.214285714286,0.0
2,0.357142857143,0.0
2,0.142857142857,0.142857142857
2,0.142857142857,0.0
0,0.0,0.24
1,0.04,0.2
1,0.04,0.08
1,0.04,0.16
1,0.04,0.08
1,0.04,0.04
1,0.08,0.08
0,0.0,0.08
1,0.08,0.08
1,0.2,0.04
0,0.0,0.12
1,0.04,0.08
1,0.04,0.04
0,0.0,0.08
1,0.04,0.08
1,0.04,0.08
2,0.04,0.08
2,0.08,0.0
2,0.24,0.04
2,0.08,0.0
2,0.4,0.04
2,0.08,0.08
2,0.08,0.04
2,0.04,0.0
2,0.08,0.0
0,0.0,0.227272727273
1,0.0454545454545,0.0
1,0.0454545454545,0.0
1,0.0454545454545,0.136363636364
1,0.0454545454545,0.0909090909091
1,0.0909090909091,0.0
0,0.0,0.227272727273
1,0.0454545454545,0.363636363636
1,0.0454545454545,0.227272727273
1,0.0454545454545,0.0454545454545
1,0.0454545454545,0.0909090909091
1,0.0454545454545,0.0909090909091
2,0.181818181818,0.0
2,0.181818181818,0.0
2,0.181818181818,0.0
2,0.0909090909091,0.0
2,0.0909090909091,0.0909090909091
2,0.0909090909091,0.0
2,0.0909090909091,0.0
2,0.0454545454545,0.0
2,0.0909090909091,0.0
2,0.0454545454545,0.0
0,0.0,0.272727272727
1,0.0454545454545,0.0
1,0.0454545454545,0.0454545454545
1,0.0454545454545,0.136363636364
1,0.0454545454545,0.0909090909091
1,0.0454545454545,0.0909090909091
1,0.0454545454545,0.0454545454545
0,0.0,0.272727272727
1,0.0454545454545,0.181818181818
1,0.0454545454545,0.0909090909091
1,0.0454545454545,0.0454545454545
1,0.0454545454545,0.0454545454545
1,0.0454545454545,0.0454545454545
1,0.0454545454545,0.0454545454545
2,0.0454545454545,0.0
2,0.136363636364,0.0
2,0.181818181818,0.0
2,0.272727272727,0.0
2,0.0454545454545,0.0
2,0.0909090909091,0.0
2,0.0454545454545,0.0
2,0.0454545454545,0.0
0,0.0,0.0666666666667
1,0.2,0.0666666666667
0,0.0,0.266666666667
1,0.0666666666667,0.0
1,0.0666666666667,0.0666666666667
1,0.133333333333,0.0666666666667
0,0.0,0.133333333333
1,0.266666666667,0.0666666666667
0,0.0,0.266666666667
1,0.0666666666667,0.2
1,0.0666666666667,0.0666666666667
1,0.0666666666667,0.0666666666667
1,0.0666666666667,0.0666666666667
2,0.2,0.0666666666667
2,0.266666666667,0.0
0,0.0,0.333333333333
1,0.0833333333333,0.333333333333
1,0.0833333333333,0.0833333333333
1,0.0833333333333,0.166666666667
1,0.0833333333333,0.333333333333
2,0.0833333333333,0.0
